LebwohlLasher.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.332, Time: 2.624514 s
         1348872 function calls (1337058 primitive calls) in 3.359 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       12    0.000    0.000    0.000    0.000 dataclasses.py:367(field)
        2    0.000    0.000    0.000    0.000 dataclasses.py:391(_fields_in_init_order)
       14    0.000    0.000    0.000    0.000 dataclasses.py:395(<genexpr>)
        2    0.000    0.000    0.000    0.000 dataclasses.py:396(<genexpr>)
        4    0.000    0.000    0.000    0.000 dataclasses.py:400(_tuple_str)
        4    0.000    0.000    0.000    0.000 dataclasses.py:409(<listcomp>)
        6    0.000    0.000    0.001    0.000 dataclasses.py:412(_create_fn)
       26    0.000    0.000    0.000    0.000 dataclasses.py:424(<genexpr>)
       12    0.000    0.000    0.000    0.000 dataclasses.py:436(_field_assign)
       12    0.000    0.000    0.000    0.000 dataclasses.py:448(_field_init)
       12    0.000    0.000    0.000    0.000 dataclasses.py:508(_init_param)
        2    0.000    0.000    0.000    0.000 dataclasses.py:527(_init_fn)
        2    0.000    0.000    0.000    0.000 dataclasses.py:547(<dictcomp>)
        2    0.000    0.000    0.000    0.000 dataclasses.py:572(<listcomp>)
        2    0.000    0.000    0.000    0.000 dataclasses.py:587(_repr_fn)
        2    0.000    0.000    0.000    0.000 dataclasses.py:591(<listcomp>)
        2    0.000    0.000    0.000    0.000 dataclasses.py:623(_cmp_fn)
       12    0.000    0.000    0.000    0.000 dataclasses.py:645(_is_classvar)
       12    0.000    0.000    0.000    0.000 dataclasses.py:653(_is_initvar)
       12    0.000    0.000    0.000    0.000 dataclasses.py:659(_is_kw_only)
       15    0.000    0.000    0.000    0.000 dataclasses.py:663(_is_type)
       12    0.000    0.000    0.000    0.000 dataclasses.py:722(_get_field)
        8    0.000    0.000    0.000    0.000 dataclasses.py:817(_set_qualname)
        8    0.000    0.000    0.000    0.000 dataclasses.py:824(_set_new_attribute)
        2    0.000    0.000    0.000    0.000 dataclasses.py:839(_hash_set_none)
        2    0.000    0.000    0.001    0.001 dataclasses.py:881(_process_class)
        1    0.000    0.000    0.005    0.005 dates.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dates.py:1116(DateLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1192(RRuleLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1268(AutoDateLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1501(YearLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1551(MonthLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1578(WeekdayLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1605(DayLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1633(HourLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1658(MinuteLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1683(SecondLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1707(MicrosecondLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1778(DateConverter)
        1    0.000    0.000    0.000    0.000 dates.py:1839(ConciseDateConverter)
        1    0.000    0.000    0.000    0.000 dates.py:1866(_SwitchableDateConverter)
        1    0.000    0.000    0.000    0.000 dates.py:208(__getattr__)
        1    0.000    0.000    0.000    0.000 dates.py:626(DateFormatter)
        1    0.000    0.000    0.000    0.000 dates.py:656(ConciseDateFormatter)
        1    0.000    0.000    0.000    0.000 dates.py:876(AutoDateFormatter)
        1    0.000    0.000    0.000    0.000 dates.py:995(rrulewrapper)
        1    0.000    0.000    0.001    0.001 datetime.py:1(<module>)
        1    0.000    0.000    0.000    0.000 datetime.py:1114(tzinfo)
        1    0.000    0.000    0.000    0.000 datetime.py:1183(IsoCalendarDate)
        1    0.000    0.000    0.000    0.000 datetime.py:1214(time)
        2    0.000    0.000    0.000    0.000 datetime.py:1239(__new__)
        1    0.000    0.000    0.000    0.000 datetime.py:1563(datetime)
        3    0.000    0.000    0.000    0.000 datetime.py:1571(__new__)
        1    0.000    0.000    0.000    0.000 datetime.py:2185(timezone)
        3    0.000    0.000    0.000    0.000 datetime.py:2205(_create)
        5    0.000    0.000    0.000    0.000 datetime.py:384(_check_date_fields)
        5    0.000    0.000    0.000    0.000 datetime.py:397(_check_time_fields)
        5    0.000    0.000    0.000    0.000 datetime.py:414(_check_tzinfo_arg)
        1    0.000    0.000    0.000    0.000 datetime.py:442(timedelta)
        3    0.000    0.000    0.000    0.000 datetime.py:46(_days_before_year)
       12    0.000    0.000    0.000    0.000 datetime.py:461(__new__)
        5    0.000    0.000    0.000    0.000 datetime.py:51(_days_in_month)
        2    0.000    0.000    0.000    0.000 datetime.py:634(__neg__)
        1    0.000    0.000    0.000    0.000 datetime.py:762(date)
        2    0.000    0.000    0.000    0.000 datetime.py:792(__new__)
        1    0.000    0.000    0.003    0.003 decimal.py:1(<module>)
        1    0.000    0.000    0.004    0.004 decoder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 decoder.py:20(JSONDecodeError)
        1    0.000    0.000    0.000    0.000 decoder.py:254(JSONDecoder)
        2    0.000    0.000    0.000    0.000 decoder.py:284(__init__)
        1    0.000    0.000    0.001    0.001 decoder.py:332(decode)
        1    0.000    0.000    0.001    0.001 decoder.py:343(raw_decode)
        1    0.000    0.000    0.001    0.001 defchararray.py:1(<module>)
        1    0.000    0.000    0.000    0.000 defchararray.py:1922(chararray)
        1    0.000    0.000    0.019    0.019 defmatrix.py:1(<module>)
        1    0.000    0.000    0.000    0.000 defmatrix.py:73(matrix)
        1    0.000    0.000    0.000    0.000 deprecation.py:1(<module>)
       65    0.001    0.000    0.002    0.000 deprecation.py:128(deprecate)
        4    0.000    0.000    0.000    0.000 deprecation.py:139(finalize)
       27    0.000    0.000    0.000    0.000 deprecation.py:154(_deprecated_property)
       21    0.000    0.000    0.000    0.000 deprecation.py:171(__set_name__)
       27    0.000    0.000    0.000    0.000 deprecation.py:176(finalize)
       34    0.000    0.000    0.000    0.000 deprecation.py:187(finalize)
        1    0.000    0.000    0.000    0.000 deprecation.py:20(MatplotlibDeprecationWarning)
       65    0.000    0.000    0.000    0.000 deprecation.py:205(<listcomp>)
        1    0.000    0.000    0.000    0.000 deprecation.py:223(deprecate_privatize_attribute)
        6    0.000    0.000    0.000    0.000 deprecation.py:239(__init__)
        6    0.000    0.000    0.000    0.000 deprecation.py:242(__set_name__)
       70    0.000    0.000    0.002    0.000 deprecation.py:257(rename_parameter)
        1    0.000    0.000    0.000    0.000 deprecation.py:308(_deprecated_parameter_class)
       10    0.000    0.000    0.000    0.000 deprecation.py:316(delete_parameter)
        5    0.000    0.000    0.000    0.000 deprecation.py:350(<genexpr>)
        5    0.000    0.000    0.000    0.000 deprecation.py:363(<listcomp>)
       26    0.000    0.000    0.001    0.000 deprecation.py:416(make_keyword_only)
       13    0.000    0.000    0.000    0.000 deprecation.py:440(<listcomp>)
       13    0.000    0.000    0.000    0.000 deprecation.py:457(<listcomp>)
        6    0.000    0.000    0.000    0.000 deprecation.py:506(suppress_matplotlib_deprecation_warning)
       65    0.000    0.000    0.000    0.000 deprecation.py:99(deprecated)
        1    0.000    0.000    0.000    0.000 dtypes.py:1(<module>)
       24    0.000    0.000    0.000    0.000 dtypes.py:66(_add_dtype_helper)
        1    0.000    0.000    0.001    0.001 dviread.py:1(<module>)
        1    0.000    0.000    0.001    0.001 dviread.py:1033(_LuatexKpsewhich)
       24    0.000    0.000    0.000    0.000 dviread.py:188(_dispatch)
       24    0.000    0.000    0.000    0.000 dviread.py:220(decorate)
       24    0.000    0.000    0.000    0.000 dviread.py:221(<listcomp>)
        1    0.000    0.000    0.000    0.000 dviread.py:238(Dvi)
        1    0.000    0.000    0.000    0.000 dviread.py:573(DviFont)
        1    0.000    0.000    0.000    0.000 dviread.py:65(Text)
        1    0.000    0.000    0.000    0.000 dviread.py:664(Vf)
        1    0.000    0.000    0.000    0.000 dviread.py:782(Tfm)
        1    0.000    0.000    0.000    0.000 dviread.py:831(PsfontsMap)
        1    0.000    0.000    0.000    0.000 einsumfunc.py:1(<module>)
        1    0.000    0.000    0.001    0.001 encoder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 encoder.py:104(__init__)
        1    0.000    0.000    0.000    0.000 encoder.py:73(JSONEncoder)
        3    0.000    0.000    0.000    0.000 enum.py:1026(_decompose)
        7    0.000    0.000    0.000    0.000 enum.py:1049(<lambda>)
      448    0.000    0.000    0.000    0.000 enum.py:12(_is_descriptor)
       28    0.000    0.000    0.001    0.000 enum.py:165(__prepare__)
       28    0.004    0.000    0.008    0.000 enum.py:180(__new__)
       28    0.000    0.000    0.000    0.000 enum.py:198(<dictcomp>)
      553    0.000    0.000    0.000    0.000 enum.py:22(_is_dunder)
       28    0.000    0.000    0.001    0.000 enum.py:222(<setcomp>)
       63    0.000    0.000    0.000    0.000 enum.py:245(<genexpr>)
      554    0.000    0.000    0.000    0.000 enum.py:33(_is_sunder)
     6511    0.003    0.000    0.006    0.000 enum.py:359(__call__)
       28    0.000    0.000    0.000    0.000 enum.py:423(__getattr__)
      554    0.000    0.000    0.001    0.000 enum.py:44(_is_private)
       13    0.000    0.000    0.000    0.000 enum.py:442(__iter__)
      374    0.000    0.000    0.000    0.000 enum.py:446(<genexpr>)
        3    0.000    0.000    0.000    0.000 enum.py:451(__members__)
      604    0.001    0.000    0.001    0.000 enum.py:470(__setattr__)
        5    0.000    0.000    0.001    0.000 enum.py:483(_create_)
        3    0.000    0.000    0.001    0.000 enum.py:536(_convert_)
        3    0.000    0.000    0.000    0.000 enum.py:553(<listcomp>)
       40    0.000    0.000    0.000    0.000 enum.py:559(<lambda>)
       28    0.000    0.000    0.000    0.000 enum.py:569(_check_for_existing_members)
       61    0.000    0.000    0.000    0.000 enum.py:579(_get_mixins_)
       61    0.000    0.000    0.000    0.000 enum.py:590(_find_data_type)
       28    0.000    0.000    0.000    0.000 enum.py:626(_find_new_)
     6506    0.001    0.000    0.001    0.000 enum.py:678(__new__)
       15    0.000    0.000    0.000    0.000 enum.py:724(_generate_next_value_)
      334    0.000    0.000    0.000    0.000 enum.py:796(name)
      374    0.000    0.000    0.000    0.000 enum.py:801(value)
       28    0.000    0.000    0.000    0.000 enum.py:82(__init__)
      554    0.001    0.000    0.003    0.000 enum.py:89(__setitem__)
        3    0.000    0.000    0.000    0.000 enum.py:937(_missing_)
        3    0.000    0.000    0.000    0.000 enum.py:947(_create_pseudo_member_)
        6    0.000    0.000    0.000    0.000 enum.py:980(__or__)
      227    0.000    0.000    0.001    0.000 enum.py:986(__and__)
        2    0.000    0.000    0.000    0.000 exceptions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 exceptions.py:15(BadRequiredStrength)
        1    0.000    0.000    0.000    0.000 exceptions.py:189(DTypePromotionError)
        1    0.000    0.000    0.000    0.000 exceptions.py:19(DuplicateConstraint)
        1    0.000    0.000    0.000    0.000 exceptions.py:26(DuplicateEditVariable)
        1    0.000    0.000    0.000    0.000 exceptions.py:33(UnknownConstraint)
        1    0.000    0.000    0.000    0.000 exceptions.py:40(UnknownEditVariable)
        1    0.000    0.000    0.000    0.000 exceptions.py:47(ComplexWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:47(UnsatisfiableConstraint)
        1    0.000    0.000    0.000    0.000 exceptions.py:58(ModuleDeprecationWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:74(VisibleDeprecationWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:85(TooHardError)
        1    0.000    0.000    0.000    0.000 exceptions.py:98(AxisError)
        1    0.000    0.000    0.001    0.001 extras.py:1(<module>)
        1    0.000    0.000    0.000    0.000 extras.py:1607(MAxisConcatenator)
        1    0.000    0.000    0.000    0.000 extras.py:1637(mr_class)
        1    0.000    0.000    0.000    0.000 extras.py:1655(__init__)
        1    0.000    0.000    0.000    0.000 extras.py:213(_fromnxfunction)
       10    0.000    0.000    0.001    0.000 extras.py:233(__init__)
       10    0.000    0.000    0.001    0.000 extras.py:237(getdoc)
        1    0.000    0.000    0.000    0.000 extras.py:263(_fromnxfunction_single)
        1    0.000    0.000    0.000    0.000 extras.py:281(_fromnxfunction_seq)
        1    0.000    0.000    0.000    0.000 extras.py:294(_fromnxfunction_args)
        1    0.000    0.000    0.000    0.000 extras.py:319(_fromnxfunction_allargs)
        1    0.000    0.000    0.206    0.206 figure.py:1(<module>)
        1    0.000    0.000    0.000    0.000 figure.py:121(SubplotParams)
        1    0.000    0.000    0.001    0.001 figure.py:181(FigureBase)
        1    0.000    0.000    0.000    0.000 figure.py:2149(SubFigure)
        1    0.000    0.000    0.000    0.000 figure.py:2360(Figure)
        1    0.000    0.000    0.000    0.000 figure.py:73(_AxesStack)
        1    0.000    0.000    0.000    0.000 fnmatch.py:1(<module>)
        1    0.000    0.000    0.000    0.000 fnmatch.py:80(translate)
        1    0.000    0.000    0.012    0.012 font_manager.py:1(<module>)
        1    0.000    0.000    0.002    0.002 font_manager.py:1564(_load_fontmanager)
        1    0.000    0.000    0.000    0.000 font_manager.py:532(FontProperties)
        1    0.000    0.000    0.000    0.000 font_manager.py:910(_JSONEncoder)
      120    0.000    0.000    0.001    0.000 font_manager.py:928(_json_decode)
        1    0.000    0.000    0.002    0.002 font_manager.py:970(json_load)
        1    0.000    0.000    0.000    0.000 font_manager.py:982(FontManager)
        1    0.000    0.000    0.000    0.000 format.py:1(<module>)
        1    0.000    0.000    0.004    0.004 fromnumeric.py:1(<module>)
       51    0.000    0.000    0.000    0.000 fromnumeric.py:2416(_all_dispatcher)
       51    0.000    0.000    0.001    0.000 fromnumeric.py:2421(all)
      100    0.000    0.000    0.000    0.000 fromnumeric.py:2974(_prod_dispatcher)
      100    0.000    0.000    0.001    0.000 fromnumeric.py:2979(prod)
       30    0.000    0.000    0.000    0.000 fromnumeric.py:3172(_ndim_dispatcher)
       30    0.000    0.000    0.000    0.000 fromnumeric.py:3176(ndim)
      151    0.001    0.000    0.002    0.000 fromnumeric.py:71(_wrapreduction)
      151    0.000    0.000    0.000    0.000 fromnumeric.py:72(<dictcomp>)
        2    0.000    0.000    0.004    0.002 function_base.py:1(<module>)
       30    0.000    0.000    0.000    0.000 function_base.py:19(_linspace_dispatcher)
        1    0.000    0.000    0.000    0.000 function_base.py:2117(vectorize)
        4    0.000    0.000    0.000    0.000 function_base.py:2285(__init__)
