Numba_LebwohlLasher.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.392, Time: 3.304862 s
         8275165 function calls (7831564 primitive calls) in 10.013 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
1458/1389    0.009    0.000    0.057    0.000 inspect.py:2375(_signature_from_callable)
      126    0.000    0.000    0.000    0.000 inspect.py:2412(<lambda>)
     8254    0.011    0.000    0.019    0.000 inspect.py:2637(__init__)
    11078    0.001    0.000    0.001    0.000 inspect.py:2687(name)
     1314    0.000    0.000    0.000    0.000 inspect.py:2691(default)
       21    0.000    0.000    0.000    0.000 inspect.py:2695(annotation)
     8596    0.001    0.000    0.001    0.000 inspect.py:2699(kind)
       60    0.000    0.000    0.000    0.000 inspect.py:2703(replace)
      326    0.000    0.000    0.001    0.000 inspect.py:2721(__str__)
       17    0.000    0.000    0.000    0.000 inspect.py:2746(__hash__)
       24    0.000    0.000    0.000    0.000 inspect.py:2749(__eq__)
     3283    0.001    0.000    0.002    0.000 inspect.py:277(isfunction)
      207    0.000    0.000    0.000    0.000 inspect.py:2779(__init__)
       12    0.000    0.000    0.000    0.000 inspect.py:2787(args)
        8    0.000    0.000    0.000    0.000 inspect.py:2810(kwargs)
       41    0.000    0.000    0.000    0.000 inspect.py:290(_has_code_flag)
     1689    0.008    0.000    0.012    0.000 inspect.py:2920(__init__)
     5740    0.002    0.000    0.003    0.000 inspect.py:2969(<genexpr>)
     1388    0.001    0.000    0.058    0.000 inspect.py:2998(from_callable)
     2465    0.001    0.000    0.001    0.000 inspect.py:3006(parameters)
       41    0.000    0.000    0.000    0.000 inspect.py:301(isgeneratorfunction)
      129    0.000    0.000    0.000    0.000 inspect.py:3010(return_annotation)
      197    0.000    0.000    0.002    0.000 inspect.py:3014(replace)
        4    0.000    0.000    0.000    0.000 inspect.py:3029(_hash_basis)
       20    0.000    0.000    0.000    0.000 inspect.py:3030(<genexpr>)
        4    0.000    0.000    0.000    0.000 inspect.py:3033(<dictcomp>)
        4    0.000    0.000    0.000    0.000 inspect.py:3038(__hash__)
      211    0.002    0.000    0.003    0.000 inspect.py:3050(_bind)
      211    0.000    0.000    0.003    0.000 inspect.py:3181(bind)
      109    0.001    0.000    0.001    0.000 inspect.py:3206(__str__)
     1388    0.002    0.000    0.060    0.000 inspect.py:3252(signature)
       68    0.000    0.000    0.000    0.000 inspect.py:404(isbuiltin)
     1456    0.003    0.000    0.005    0.000 inspect.py:612(unwrap)
     1582    0.001    0.000    0.001    0.000 inspect.py:632(_is_wrapper)
      356    0.001    0.000    0.001    0.000 inspect.py:653(_findclass)
     1375    0.003    0.000    0.004    0.000 inspect.py:66(get_annotations)
      356    0.001    0.000    0.003    0.000 inspect.py:663(_finddoc)
     7315    0.006    0.000    0.091    0.000 inspect.py:725(getdoc)
     7303    0.058    0.000    0.096    0.000 inspect.py:744(cleandoc)
       41    0.000    0.000    0.000    0.000 inspect.py:850(getmodule)
        1    0.000    0.000    0.000    0.000 inspection.py:1(<module>)
        1    0.000    0.000    0.001    0.001 instructions.py:1(<module>)
     1809    0.000    0.000    0.000    0.000 instructions.py:111(callee)
      893    0.000    0.000    0.000    0.000 instructions.py:119(args)
        1    0.000    0.000    0.000    0.000 instructions.py:12(Instruction)
    16098    0.027    0.000    0.103    0.000 instructions.py:13(__init__)
      893    0.004    0.000    0.015    0.000 instructions.py:133(_descr)
     1760    0.001    0.000    0.004    0.000 instructions.py:134(descr_arg)
      893    0.001    0.000    0.005    0.000 instructions.py:140(<listcomp>)
      893    0.001    0.000    0.016    0.000 instructions.py:175(descr)
        1    0.000    0.000    0.000    0.000 instructions.py:179(InvokeInstr)
        1    0.000    0.000    0.000    0.000 instructions.py:200(Terminator)
     1442    0.002    0.000    0.010    0.000 instructions.py:201(__init__)
     1161    0.002    0.000    0.012    0.000 instructions.py:205(descr)
     1161    0.002    0.000    0.008    0.000 instructions.py:207(<listcomp>)
        1    0.000    0.000    0.000    0.000 instructions.py:213(PredictableInstr)
      254    0.002    0.000    0.015    0.000 instructions.py:215(set_weights)
        1    0.000    0.000    0.000    0.000 instructions.py:225(Ret)
      277    0.000    0.000    0.003    0.000 instructions.py:226(__init__)
      277    0.000    0.000    0.000    0.000 instructions.py:230(return_value)
      277    0.001    0.000    0.001    0.000 instructions.py:237(descr)
        1    0.000    0.000    0.000    0.000 instructions.py:249(Branch)
        1    0.000    0.000    0.000    0.000 instructions.py:253(ConditionalBranch)
        1    0.000    0.000    0.000    0.000 instructions.py:257(IndirectBranch)
      508    0.000    0.000    0.001    0.000 instructions.py:26(module)
        1    0.000    0.000    0.000    0.000 instructions.py:281(SwitchInstr)
        4    0.000    0.000    0.000    0.000 instructions.py:283(__init__)
        8    0.000    0.000    0.000    0.000 instructions.py:288(value)
       12    0.000    0.000    0.000    0.000 instructions.py:292(add_case)
        4    0.000    0.000    0.000    0.000 instructions.py:298(descr)
        4    0.000    0.000    0.000    0.000 instructions.py:299(<listcomp>)
      816    0.002    0.000    0.005    0.000 instructions.py:30(descr)
        1    0.000    0.000    0.000    0.000 instructions.py:311(Resume)
        1    0.000    0.000    0.000    0.000 instructions.py:315(SelectInstr)
      162    0.000    0.000    0.001    0.000 instructions.py:316(__init__)
      324    0.000    0.000    0.000    0.000 instructions.py:322(cond)
      324    0.000    0.000    0.000    0.000 instructions.py:326(lhs)
      324    0.000    0.000    0.000    0.000 instructions.py:330(rhs)
      162    0.001    0.000    0.001    0.000 instructions.py:334(descr)
      816    0.001    0.000    0.002    0.000 instructions.py:34(<listcomp>)
        1    0.000    0.000    0.000    0.000 instructions.py:344(CompareInstr)
      968    0.003    0.000    0.009    0.000 instructions.py:349(__init__)
      968    0.002    0.000    0.007    0.000 instructions.py:365(descr)
      968    0.000    0.000    0.000    0.000 instructions.py:368(<genexpr>)
        1    0.000    0.000    0.000    0.000 instructions.py:377(ICMPInstr)
        1    0.000    0.000    0.000    0.000 instructions.py:394(FCMPInstr)
        1    0.000    0.000    0.000    0.000 instructions.py:418(CastInstr)
      178    0.000    0.000    0.001    0.000 instructions.py:419(__init__)
      178    0.000    0.000    0.001    0.000 instructions.py:422(descr)
        1    0.000    0.000    0.000    0.000 instructions.py:432(LoadInstr)
     2001    0.002    0.000    0.014    0.000 instructions.py:434(__init__)
     2001    0.003    0.000    0.008    0.000 instructions.py:439(descr)
        1    0.000    0.000    0.000    0.000 instructions.py:454(StoreInstr)
     2257    0.002    0.000    0.016    0.000 instructions.py:455(__init__)
     2257    0.004    0.000    0.014    0.000 instructions.py:459(descr)
        1    0.000    0.000    0.000    0.000 instructions.py:475(LoadAtomicInstr)
        1    0.000    0.000    0.000    0.000 instructions.py:494(StoreAtomicInstr)
        1    0.000    0.000    0.000    0.000 instructions.py:514(AllocaInstr)
      699    0.002    0.000    0.009    0.000 instructions.py:515(__init__)
      699    0.001    0.000    0.002    0.000 instructions.py:521(descr)
        1    0.000    0.000    0.000    0.000 instructions.py:532(GEPInstr)
      921    0.004    0.000    0.012    0.000 instructions.py:533(__init__)
        1    0.000    0.000    0.000    0.000 instructions.py:54(CallInstrAttributes)
      921    0.002    0.000    0.010    0.000 instructions.py:555(descr)
      921    0.001    0.000    0.006    0.000 instructions.py:556(<listcomp>)
        1    0.000    0.000    0.000    0.000 instructions.py:569(PhiInstr)
       61    0.000    0.000    0.000    0.000 instructions.py:570(__init__)
       61    0.000    0.000    0.001    0.000 instructions.py:575(descr)
      181    0.000    0.000    0.000    0.000 instructions.py:576(<genexpr>)
      120    0.000    0.000    0.000    0.000 instructions.py:586(add_incoming)
        1    0.000    0.000    0.000    0.000 instructions.py:595(ExtractElement)
        1    0.000    0.000    0.000    0.000 instructions.py:612(InsertElement)
        1    0.000    0.000    0.000    0.000 instructions.py:62(FastMathFlags)
        1    0.000    0.000    0.000    0.000 instructions.py:633(ShuffleVector)
        1    0.000    0.000    0.000    0.000 instructions.py:665(ExtractValue)
     4648    0.007    0.000    0.037    0.000 instructions.py:666(__init__)
        1    0.000    0.000    0.000    0.000 instructions.py:67(CallInstr)
      899    0.007    0.000    0.022    0.000 instructions.py:68(__init__)
     4648    0.008    0.000    0.016    0.000 instructions.py:681(descr)
     4648    0.002    0.000    0.002    0.000 instructions.py:682(<listcomp>)
        1    0.000    0.000    0.000    0.000 instructions.py:692(InsertValue)
     1041    0.002    0.000    0.011    0.000 instructions.py:693(__init__)
     1041    0.002    0.000    0.006    0.000 instructions.py:711(descr)
     1041    0.000    0.000    0.000    0.000 instructions.py:712(<listcomp>)
        1    0.000    0.000    0.000    0.000 instructions.py:722(Unreachable)
        1    0.000    0.000    0.000    0.000 instructions.py:731(InlineAsm)
        1    0.000    0.000    0.000    0.000 instructions.py:754(AtomicRMW)
        2    0.000    0.000    0.000    0.000 instructions.py:755(__init__)
        2    0.000    0.000    0.000    0.000 instructions.py:761(descr)
        1    0.000    0.000    0.000    0.000 instructions.py:776(CmpXchg)
        1    0.000    0.000    0.000    0.000 instructions.py:781(__init__)
        1    0.000    0.000    0.000    0.000 instructions.py:788(descr)
        1    0.000    0.000    0.000    0.000 instructions.py:804(_LandingPadClause)
        1    0.000    0.000    0.000    0.000 instructions.py:815(CatchClause)
        1    0.000    0.000    0.000    0.000 instructions.py:819(FilterClause)
        1    0.000    0.000    0.000    0.000 instructions.py:828(LandingPadInstr)
        1    0.000    0.000    0.000    0.000 instructions.py:848(Fence)
        2    0.000    0.000    0.000    0.000 instructions.py:859(__init__)
        2    0.000    0.000    0.000    0.000 instructions.py:869(descr)
        1    0.000    0.000    0.000    0.000 instructions.py:881(Comment)
        1    0.000    0.000    0.000    0.000 interface.py:1(<module>)
        1    0.000    0.000    0.003    0.003 interpreter.py:1(<module>)
       41    0.003    0.000    0.014    0.000 interpreter.py:1014(peep_hole_fuse_dict_add_updates)
        1    0.000    0.000    0.000    0.000 interpreter.py:1338(Interpreter)
       41    0.000    0.000    0.000    0.000 interpreter.py:1344(__init__)
       41    0.002    0.000    0.153    0.004 interpreter.py:1361(interpret)
       41    0.000    0.000    0.042    0.001 interpreter.py:1438(post_process)
       41    0.000    0.000    0.001    0.000 interpreter.py:1490(_legalize_exception_vars)
       41    0.000    0.000    0.002    0.000 interpreter.py:1512(init_first_block)
     1205    0.002    0.000    0.011    0.000 interpreter.py:1518(_iter_inst)
      176    0.001    0.000    0.002    0.000 interpreter.py:1538(_start_new_block)
      176    0.000    0.000    0.005    0.000 interpreter.py:1590(_end_current_block)
      176    0.003    0.000    0.004    0.000 interpreter.py:1657(_remove_unused_temporaries)
       72    0.000    0.000    0.000    0.000 interpreter.py:1718(_var_used_in_binop)
      176    0.000    0.000    0.001    0.000 interpreter.py:1726(_insert_outgoing_phis)
       88    0.000    0.000    0.000    0.000 interpreter.py:1749(get_global_value)
       21    0.000    0.000    0.000    0.000 interpreter.py:1759(get_closure_value)
     2566    0.000    0.000    0.000    0.000 interpreter.py:1770(current_scope)
      113    0.000    0.000    0.000    0.000 interpreter.py:1774(code_consts)
      394    0.000    0.000    0.000    0.000 interpreter.py:1778(code_locals)
      167    0.000    0.000    0.000    0.000 interpreter.py:1782(code_names)
      473    0.000    0.000    0.000    0.000 interpreter.py:1786(code_cellvars)
       21    0.000    0.000    0.000    0.000 interpreter.py:1790(code_freevars)
     1164    0.002    0.000    0.027    0.000 interpreter.py:1794(_dispatch)
     1246    0.004    0.000    0.013    0.000 interpreter.py:1832(store)
     1373    0.002    0.000    0.004    0.000 interpreter.py:1850(get)
      176    0.000    0.000    0.001    0.000 interpreter.py:1868(insert_block)
       41    0.000    0.000    0.000    0.000 interpreter.py:1879(op_NOP)
        1    0.000    0.000    0.000    0.000 interpreter.py:1910(op_UNPACK_SEQUENCE)
      301    0.002    0.000    0.006    0.000 interpreter.py:2221(op_LOAD_FAST)
       93    0.000    0.000    0.002    0.000 interpreter.py:2243(op_STORE_FAST)
        1    0.000    0.000    0.000    0.000 interpreter.py:2252(op_DUP_TOPX)
       79    0.000    0.000    0.002    0.000 interpreter.py:2270(op_LOAD_ATTR)
      113    0.000    0.000    0.002    0.000 interpreter.py:2281(op_LOAD_CONST)
       88    0.000    0.000    0.001    0.000 interpreter.py:2310(op_LOAD_GLOBAL)
       21    0.000    0.000    0.000    0.000 interpreter.py:2332(op_LOAD_DEREF)
       97    0.000    0.000    0.002    0.000 interpreter.py:2448(op_CALL_FUNCTION)
       97    0.000    0.000    0.000    0.000 interpreter.py:2450(<listcomp>)
        8    0.000    0.000    0.001    0.000 interpreter.py:2454(op_CALL_FUNCTION_KW)
        8    0.000    0.000    0.000    0.000 interpreter.py:2456(<listcomp>)
       17    0.000    0.000    0.000    0.000 interpreter.py:2606(op_GET_ITER)
       17    0.000    0.000    0.001    0.000 interpreter.py:2610(op_FOR_ITER)
       22    0.000    0.000    0.000    0.000 interpreter.py:2634(op_BINARY_SUBSCR)
        6    0.000    0.000    0.000    0.000 interpreter.py:2640(op_STORE_SUBSCR)
       17    0.000    0.000    0.000    0.000 interpreter.py:2654(op_BUILD_TUPLE)
       17    0.000    0.000    0.000    0.000 interpreter.py:2655(<listcomp>)
        1    0.000    0.000    0.000    0.000 interpreter.py:2659(op_BUILD_LIST)
        1    0.000    0.000    0.000    0.000 interpreter.py:2660(<listcomp>)
        1    0.000    0.000    0.000    0.000 interpreter.py:27(_UNKNOWN_VALUE)
        3    0.000    0.000    0.000    0.000 interpreter.py:2743(op_UNARY_NEGATIVE)
       86    0.000    0.000    0.002    0.000 interpreter.py:2763(_binop)
       14    0.000    0.000    0.000    0.000 interpreter.py:2770(_inplace_binop)
        7    0.000    0.000    0.000    0.000 interpreter.py:2785(op_BINARY_ADD)
       17    0.000    0.000    0.000    0.000 interpreter.py:2788(op_BINARY_SUBTRACT)
